PLOT NO.,Age,Ground Cover,Slope_Class,PLOT SIZE_M2,YEAR,MONTH ,DAY,RAINFALL_MM,TOTAL_L
4,3,A,A,218.49,2008,6,3,34.6,400
4,3,A,A,218.49,2008,6,4,5,0
4,3,A,A,218.49,2008,6,5,6.4,0
4,3,A,A,218.49,2008,6,6,6,0
4,3,A,A,218.49,2008,6,7,2,0
4,3,A,A,218.49,2008,6,8,16.4,20
4,3,A,A,218.49,2008,6,9,3.8,0
4,3,A,A,218.49,2008,6,10,1,0
4,3,A,A,218.49,2008,6,11,11,5
4,3,A,A,218.49,2008,6,19,6,0
4,3,A,A,218.49,2008,6,22,0.6,0
4,3,A,A,218.49,2008,6,25,7,0
4,3,A,A,218.49,2008,6,27,1,0
5,3,A,A,218.61,2008,6,1,13,5
5,3,A,A,218.61,2008,6,3,34.6,920
5,3,A,A,218.61,2008,6,4,5,0
5,3,A,A,218.61,2008,6,5,6.4,0
5,3,A,A,218.61,2008,6,6,6,0
5,3,A,A,218.61,2008,6,7,2,0
5,3,A,A,218.61,2008,6,8,16.4,25
5,3,A,A,218.61,2008,6,9,3.8,0
5,3,A,A,218.61,2008,6,10,1,0
5,3,A,A,218.61,2008,6,11,11,5
5,3,A,A,218.61,2008,6,19,6,0
5,3,A,A,218.61,2008,6,22,0.6,0
5,3,A,A,218.61,2008,6,25,7,0
5,3,A,A,218.61,2008,6,27,1,0
6,3,A,C,218.03,2008,6,1,13,10
6,3,A,C,218.03,2008,6,3,34.6,1130
6,3,A,C,218.03,2008,6,4,5,0
6,3,A,C,218.03,2008,6,5,6.4,0
6,3,A,C,218.03,2008,6,6,6,0
6,3,A,C,218.03,2008,6,7,2,0
6,3,A,C,218.03,2008,6,8,16.4,30
6,3,A,C,218.03,2008,6,9,3.8,0
6,3,A,C,218.03,2008,6,10,1,0
6,3,A,C,218.03,2008,6,11,11,5
6,3,A,C,218.03,2008,6,19,6,0
6,3,A,C,218.03,2008,6,22,0.6,0
6,3,A,C,218.03,2008,6,25,7,0
6,3,A,C,218.03,2008,6,27,1,0
7,3,A,A,218.08,2008,6,1,13,0
7,3,A,A,218.08,2008,6,3,34.6,400
7,3,A,A,218.08,2008,6,4,5,0
7,3,A,A,218.08,2008,6,5,6.4,0
7,3,A,A,218.08,2008,6,6,6,0
7,3,A,A,218.08,2008,6,7,2,0
7,3,A,A,218.08,2008,6,8,16.4,10
7,3,A,A,218.08,2008,6,9,3.8,0
7,3,A,A,218.08,2008,6,10,1,0
7,3,A,A,218.08,2008,6,11,11,0
7,3,A,A,218.08,2008,6,19,6,0
7,3,A,A,218.08,2008,6,22,0.6,0
7,3,A,A,218.08,2008,6,25,7,0
7,3,A,A,218.08,2008,6,27,1,0
8,3,B,C,217.88,2008,6,1,13,600
8,3,B,C,217.88,2008,6,3,34.6,4537
8,3,B,C,217.88,2008,6,4,5,15
8,3,B,C,217.88,2008,6,5,6.4,200
8,3,B,C,217.88,2008,6,6,6,130
8,3,B,C,217.88,2008,6,7,2,0
8,3,B,C,217.88,2008,6,8,16.4,1117
8,3,B,C,217.88,2008,6,9,3.8,20
8,3,B,C,217.88,2008,6,10,1,0
8,3,B,C,217.88,2008,6,11,11,700
8,3,B,C,217.88,2008,6,19,6,0
8,3,B,C,217.88,2008,6,22,0.6,0
8,3,B,C,217.88,2008,6,25,7,15
8,3,B,C,217.88,2008,6,27,1,0
9,3,B,C,217.3,2008,6,1,13,300
9,3,B,C,217.3,2008,6,3,34.6,4046
9,3,B,C,217.3,2008,6,4,5,5
9,3,B,C,217.3,2008,6,5,6.4,120
9,3,B,C,217.3,2008,6,6,6,60
9,3,B,C,217.3,2008,6,7,2,0
9,3,B,C,217.3,2008,6,8,16.4,810
9,3,B,C,217.3,2008,6,9,3.8,10
9,3,B,C,217.3,2008,6,10,1,0
9,3,B,C,217.3,2008,6,11,11,360
9,3,B,C,217.3,2008,6,19,6,0
9,3,B,C,217.3,2008,6,22,0.6,0
9,3,B,C,217.3,2008,6,25,7,5
9,3,B,C,217.3,2008,6,27,1,0
10,3,B,C,221.45,2008,6,1,13,100
10,3,B,C,221.45,2008,6,3,34.6,1310
10,3,B,C,221.45,2008,6,4,5,5
10,3,B,C,221.45,2008,6,5,6.4,40
10,3,B,C,221.45,2008,6,6,6,30
10,3,B,C,221.45,2008,6,7,2,0
10,3,B,C,221.45,2008,6,8,16.4,250
10,3,B,C,221.45,2008,6,9,3.8,5
10,3,B,C,221.45,2008,6,10,1,0
10,3,B,C,221.45,2008,6,11,11,110
10,3,B,C,221.45,2008,6,19,6,0
10,3,B,C,221.45,2008,6,22,0.6,0
10,3,B,C,221.45,2008,6,25,7,5
10,3,B,C,221.45,2008,6,27,1,0
11,3,A,A,220.43,2008,6,1,13,20
11,3,A,A,220.43,2008,6,3,34.6,1640
11,3,A,A,220.43,2008,6,4,5,0
11,3,A,A,220.43,2008,6,5,6.4,0
11,3,A,A,220.43,2008,6,6,6,0
11,3,A,A,220.43,2008,6,7,2,0
11,3,A,A,220.43,2008,6,8,16.4,100
11,3,A,A,220.43,2008,6,9,3.8,0
11,3,A,A,220.43,2008,6,10,1,0
11,3,A,A,220.43,2008,6,11,11,40
11,3,A,A,220.43,2008,6,19,6,0
11,3,A,A,220.43,2008,6,22,0.6,0
11,3,A,A,220.43,2008,6,25,7,0
11,3,A,A,220.43,2008,6,27,1,0
12,3,A,C,217.49,2008,6,1,13,10
12,3,A,C,217.49,2008,6,3,34.6,1580
12,3,A,C,217.49,2008,6,4,5,0
12,3,A,C,217.49,2008,6,5,6.4,0
12,3,A,C,217.49,2008,6,6,6,0
12,3,A,C,217.49,2008,6,7,2,0
12,3,A,C,217.49,2008,6,8,16.4,40
12,3,A,C,217.49,2008,6,9,3.8,0
12,3,A,C,217.49,2008,6,10,1,0
12,3,A,C,217.49,2008,6,11,11,25
12,3,A,C,217.49,2008,6,19,6,0
12,3,A,C,217.49,2008,6,22,0.6,0
12,3,A,C,217.49,2008,6,25,7,0
12,3,A,C,217.49,2008,6,27,1,0
13,3,B,A,220.97,2008,6,1,13,410
13,3,B,A,220.97,2008,6,3,34.6,2917
13,3,B,A,220.97,2008,6,4,5,5
13,3,B,A,220.97,2008,6,5,6.4,90
13,3,B,A,220.97,2008,6,6,6,60
13,3,B,A,220.97,2008,6,7,2,0
13,3,B,A,220.97,2008,6,8,16.4,920
13,3,B,A,220.97,2008,6,9,3.8,10
13,3,B,A,220.97,2008,6,10,1,0
13,3,B,A,220.97,2008,6,11,11,480
13,3,B,A,220.97,2008,6,19,6,0
13,3,B,A,220.97,2008,6,22,0.6,0
13,3,B,A,220.97,2008,6,25,7,10
13,3,B,A,220.97,2008,6,27,1,0
14,3,B,B,220.95,2008,6,1,13,370
14,3,B,B,220.95,2008,6,3,34.6,3824
14,3,B,B,220.95,2008,6,4,5,5
14,3,B,B,220.95,2008,6,5,6.4,90
14,3,B,B,220.95,2008,6,6,6,50
14,3,B,B,220.95,2008,6,7,2,0
14,3,B,B,220.95,2008,6,8,16.4,900
14,3,B,B,220.95,2008,6,9,3.8,10
14,3,B,B,220.95,2008,6,10,1,0
14,3,B,B,220.95,2008,6,11,11,450
14,3,B,B,220.95,2008,6,19,6,0
14,3,B,B,220.95,2008,6,22,0.6,0
14,3,B,B,220.95,2008,6,25,7,5
14,3,B,B,220.95,2008,6,27,1,0
15,3,B,C,219.25,2008,6,1,13,390
15,3,B,C,219.25,2008,6,3,34.6,3158
15,3,B,C,219.25,2008,6,4,5,15
15,3,B,C,219.25,2008,6,5,6.4,130
15,3,B,C,219.25,2008,6,6,6,100
15,3,B,C,219.25,2008,6,7,2,0
15,3,B,C,219.25,2008,6,8,16.4,720
15,3,B,C,219.25,2008,6,9,3.8,20
15,3,B,C,219.25,2008,6,10,1,0
15,3,B,C,219.25,2008,6,11,11,460
15,3,B,C,219.25,2008,6,19,6,0
15,3,B,C,219.25,2008,6,22,0.6,0
15,3,B,C,219.25,2008,6,25,7,10
15,3,B,C,219.25,2008,6,27,1,0
1,3,A,C,222.57,2008,7,2,56,30
1,3,A,C,222.57,2008,7,5,11,0
1,3,A,C,222.57,2008,7,9,2,0
1,3,A,C,222.57,2008,7,16,2,0
1,3,A,C,222.57,2008,7,17,5.4,0
1,3,A,C,222.57,2008,7,19,6.4,0
1,3,A,C,222.57,2008,7,20,1.6,0
1,3,A,C,222.57,2008,7,22,3,0
1,3,A,C,222.57,2008,7,23,3,0
1,3,A,C,222.57,2008,7,24,6.6,0
1,3,A,C,222.57,2008,7,25,18.4,30
1,3,A,C,222.57,2008,7,26,20.4,10
1,3,A,C,222.57,2008,7,27,2.6,0
2,3,A,A,219.5,2008,7,2,56,120
2,3,A,A,219.5,2008,7,5,11,0
2,3,A,A,219.5,2008,7,9,2,0
2,3,A,A,219.5,2008,7,16,2,0
2,3,A,A,219.5,2008,7,17,5.4,0
2,3,A,A,219.5,2008,7,19,6.4,0
2,3,A,A,219.5,2008,7,20,1.6,0
2,3,A,A,219.5,2008,7,22,3,0
2,3,A,A,219.5,2008,7,23,3,0
2,3,A,A,219.5,2008,7,24,6.6,0
2,3,A,A,219.5,2008,7,25,18.4,40
2,3,A,A,219.5,2008,7,26,20.4,10
2,3,A,A,219.5,2008,7,27,2.6,0
3,3,A,A,218.69,2008,7,2,56,30
3,3,A,A,218.69,2008,7,5,11,0
3,3,A,A,218.69,2008,7,9,2,0
3,3,A,A,218.69,2008,7,16,2,0
3,3,A,A,218.69,2008,7,17,5.4,0
3,3,A,A,218.69,2008,7,19,6.4,0
3,3,A,A,218.69,2008,7,20,1.6,0
3,3,A,A,218.69,2008,7,22,3,0
3,3,A,A,218.69,2008,7,23,3,0
3,3,A,A,218.69,2008,7,24,6.6,0
3,3,A,A,218.69,2008,7,25,18.4,20
3,3,A,A,218.69,2008,7,26,20.4,10
3,3,A,A,218.69,2008,7,27,2.6,0
4,3,A,A,218.49,2008,7,2,56,15
4,3,A,A,218.49,2008,7,5,11,0
4,3,A,A,218.49,2008,7,9,2,0
4,3,A,A,218.49,2008,7,16,2,0
4,3,A,A,218.49,2008,7,17,5.4,0
4,3,A,A,218.49,2008,7,19,6.4,0
4,3,A,A,218.49,2008,7,20,1.6,0
4,3,A,A,218.49,2008,7,22,3,0
4,3,A,A,218.49,2008,7,23,3,0
4,3,A,A,218.49,2008,7,24,6.6,0
4,3,A,A,218.49,2008,7,25,18.4,10
4,3,A,A,218.49,2008,7,26,20.4,10
4,3,A,A,218.49,2008,7,27,2.6,0
5,3,A,A,218.61,2008,7,2,56,60
5,3,A,A,218.61,2008,7,5,11,0
5,3,A,A,218.61,2008,7,9,2,0
5,3,A,A,218.61,2008,7,16,2,0
5,3,A,A,218.61,2008,7,17,5.4,0
5,3,A,A,218.61,2008,7,19,6.4,0
5,3,A,A,218.61,2008,7,20,1.6,0
5,3,A,A,218.61,2008,7,22,3,0
5,3,A,A,218.61,2008,7,23,3,0
5,3,A,A,218.61,2008,7,24,6.6,0
5,3,A,A,218.61,2008,7,25,18.4,20
5,3,A,A,218.61,2008,7,26,20.4,10
5,3,A,A,218.61,2008,7,27,2.6,0
6,3,A,C,218.03,2008,7,2,56,100
6,3,A,C,218.03,2008,7,5,11,0
6,3,A,C,218.03,2008,7,9,2,0
6,3,A,C,218.03,2008,7,16,2,0
6,3,A,C,218.03,2008,7,17,5.4,0
6,3,A,C,218.03,2008,7,19,6.4,0
6,3,A,C,218.03,2008,7,20,1.6,0
6,3,A,C,218.03,2008,7,22,3,0
6,3,A,C,218.03,2008,7,23,3,0
6,3,A,C,218.03,2008,7,24,6.6,0
6,3,A,C,218.03,2008,7,25,18.4,20
6,3,A,C,218.03,2008,7,26,20.4,10
6,3,A,C,218.03,2008,7,27,2.6,0
7,3,A,A,218.08,2008,7,2,56,40
7,3,A,A,218.08,2008,7,5,11,0
7,3,A,A,218.08,2008,7,9,2,0
7,3,A,A,218.08,2008,7,16,2,0
7,3,A,A,218.08,2008,7,17,5.4,0
7,3,A,A,218.08,2008,7,19,6.4,0
7,3,A,A,218.08,2008,7,20,1.6,0
7,3,A,A,218.08,2008,7,22,3,0
7,3,A,A,218.08,2008,7,23,3,0
7,3,A,A,218.08,2008,7,24,6.6,0
7,3,A,A,218.08,2008,7,25,18.4,20
7,3,A,A,218.08,2008,7,26,20.4,20
7,3,A,A,218.08,2008,7,27,2.6,0
8,3,B,C,217.88,2008,7,2,56,2557
8,3,B,C,217.88,2008,7,5,11,140
8,3,B,C,217.88,2008,7,9,2,0
8,3,B,C,217.88,2008,7,16,2,0
8,3,B,C,217.88,2008,7,17,5.4,0
8,3,B,C,217.88,2008,7,19,6.4,20
8,3,B,C,217.88,2008,7,20,1.6,0
8,3,B,C,217.88,2008,7,22,3,0
8,3,B,C,217.88,2008,7,23,3,0
8,3,B,C,217.88,2008,7,24,6.6,30
8,3,B,C,217.88,2008,7,25,18.4,860
8,3,B,C,217.88,2008,7,26,20.4,1000
8,3,B,C,217.88,2008,7,27,2.6,0
9,3,B,C,217.3,2008,7,2,56,2066
9,3,B,C,217.3,2008,7,5,11,50
9,3,B,C,217.3,2008,7,9,2,0
9,3,B,C,217.3,2008,7,16,2,0
9,3,B,C,217.3,2008,7,17,5.4,0
9,3,B,C,217.3,2008,7,19,6.4,10
9,3,B,C,217.3,2008,7,20,1.6,0
9,3,B,C,217.3,2008,7,22,3,0
9,3,B,C,217.3,2008,7,23,3,0
9,3,B,C,217.3,2008,7,24,6.6,10
9,3,B,C,217.3,2008,7,25,18.4,630
9,3,B,C,217.3,2008,7,26,20.4,660
9,3,B,C,217.3,2008,7,27,2.6,0
10,3,B,C,221.45,2008,7,2,56,610
10,3,B,C,221.45,2008,7,5,11,60
10,3,B,C,221.45,2008,7,9,2,0
10,3,B,C,221.45,2008,7,16,2,0
10,3,B,C,221.45,2008,7,17,5.4,0
10,3,B,C,221.45,2008,7,19,6.4,10
10,3,B,C,221.45,2008,7,20,1.6,0
10,3,B,C,221.45,2008,7,22,3,0
10,3,B,C,221.45,2008,7,23,3,0
10,3,B,C,221.45,2008,7,24,6.6,30
10,3,B,C,221.45,2008,7,25,18.4,340
10,3,B,C,221.45,2008,7,26,20.4,280
10,3,B,C,221.45,2008,7,27,2.6,0
11,3,A,A,220.43,2008,7,2,56,280
11,3,A,A,220.43,2008,7,5,11,0
11,3,A,A,220.43,2008,7,9,2,0
11,3,A,A,220.43,2008,7,16,2,0
11,3,A,A,220.43,2008,7,17,5.4,0
11,3,A,A,220.43,2008,7,19,6.4,0
11,3,A,A,220.43,2008,7,20,1.6,0
11,3,A,A,220.43,2008,7,22,3,0
11,3,A,A,220.43,2008,7,23,3,0
11,3,A,A,220.43,2008,7,24,6.6,0
11,3,A,A,220.43,2008,7,25,18.4,30
11,3,A,A,220.43,2008,7,26,20.4,60
11,3,A,A,220.43,2008,7,27,2.6,0
12,3,A,C,217.49,2008,7,2,56,340
12,3,A,C,217.49,2008,7,5,11,0
12,3,A,C,217.49,2008,7,9,2,0
12,3,A,C,217.49,2008,7,16,2,0
12,3,A,C,217.49,2008,7,17,5.4,0
12,3,A,C,217.49,2008,7,19,6.4,0
12,3,A,C,217.49,2008,7,20,1.6,0
12,3,A,C,217.49,2008,7,22,3,0
12,3,A,C,217.49,2008,7,23,3,0
12,3,A,C,217.49,2008,7,24,6.6,0
12,3,A,C,217.49,2008,7,25,18.4,0
12,3,A,C,217.49,2008,7,26,20.4,30
12,3,A,C,217.49,2008,7,27,2.6,0
13,3,B,A,220.97,2008,7,2,56,1837
13,3,B,A,220.97,2008,7,5,11,35
13,3,B,A,220.97,2008,7,9,2,0
13,3,B,A,220.97,2008,7,16,2,0
13,3,B,A,220.97,2008,7,17,5.4,0
13,3,B,A,220.97,2008,7,19,6.4,10
13,3,B,A,220.97,2008,7,20,1.6,0
13,3,B,A,220.97,2008,7,22,3,0
13,3,B,A,220.97,2008,7,23,3,0
13,3,B,A,220.97,2008,7,24,6.6,0
13,3,B,A,220.97,2008,7,25,18.4,490
13,3,B,A,220.97,2008,7,26,20.4,550
13,3,B,A,220.97,2008,7,27,2.6,0
14,3,B,B,220.95,2008,7,2,56,2924
14,3,B,B,220.95,2008,7,5,11,50
14,3,B,B,220.95,2008,7,9,2,0
14,3,B,B,220.95,2008,7,16,2,0
14,3,B,B,220.95,2008,7,17,5.4,0
14,3,B,B,220.95,2008,7,19,6.4,10
14,3,B,B,220.95,2008,7,20,1.6,0
14,3,B,B,220.95,2008,7,22,3,0
14,3,B,B,220.95,2008,7,23,3,0
14,3,B,B,220.95,2008,7,24,6.6,10
14,3,B,B,220.95,2008,7,25,18.4,570
14,3,B,B,220.95,2008,7,26,20.4,700
14,3,B,B,220.95,2008,7,27,2.6,0
15,3,B,C,219.25,2008,7,2,56,1898
15,3,B,C,219.25,2008,7,5,11,80
15,3,B,C,219.25,2008,7,9,2,0
15,3,B,C,219.25,2008,7,16,2,0
15,3,B,C,219.25,2008,7,17,5.4,0
15,3,B,C,219.25,2008,7,19,6.4,15
15,3,B,C,219.25,2008,7,20,1.6,0
15,3,B,C,219.25,2008,7,22,3,0
15,3,B,C,219.25,2008,7,23,3,0
15,3,B,C,219.25,2008,7,24,6.6,50
15,3,B,C,219.25,2008,7,25,18.4,570
15,3,B,C,219.25,2008,7,26,20.4,640
15,3,B,C,219.25,2008,7,27,2.6,0
1,3,A,C,222.57,2008,8,4,13,5
1,3,A,C,222.57,2008,8,8,5,0
1,3,A,C,222.57,2008,8,10,17.4,0
1,3,A,C,222.57,2008,8,13,9.6,0
1,3,A,C,222.57,2008,8,15,24.6,10
1,3,A,C,222.57,2008,8,24,13.6,0
1,3,A,C,222.57,2008,8,28,1.4,0
1,3,A,C,222.57,2008,8,29,6,0
1,3,A,C,222.57,2008,8,30,40,80
2,3,A,A,219.5,2008,8,4,13,0
2,3,A,A,219.5,2008,8,8,5,0
2,3,A,A,219.5,2008,8,10,17.4,0
2,3,A,A,219.5,2008,8,13,9.6,0
2,3,A,A,219.5,2008,8,15,24.6,10
2,3,A,A,219.5,2008,8,24,13.6,0
2,3,A,A,219.5,2008,8,28,1.4,0
2,3,A,A,219.5,2008,8,29,6,0
2,3,A,A,219.5,2008,8,30,40,100
3,3,A,A,218.69,2008,8,4,13,0
3,3,A,A,218.69,2008,8,8,5,0
3,3,A,A,218.69,2008,8,10,17.4,0
3,3,A,A,218.69,2008,8,13,9.6,0
3,3,A,A,218.69,2008,8,15,24.6,10
3,3,A,A,218.69,2008,8,24,13.6,0
3,3,A,A,218.69,2008,8,28,1.4,0
3,3,A,A,218.69,2008,8,29,6,0
3,3,A,A,218.69,2008,8,30,40,70
4,3,A,A,218.49,2008,8,4,13,5
4,3,A,A,218.49,2008,8,8,5,0
4,3,A,A,218.49,2008,8,10,17.4,0
4,3,A,A,218.49,2008,8,13,9.6,0
4,3,A,A,218.49,2008,8,15,24.6,10
4,3,A,A,218.49,2008,8,24,13.6,0
4,3,A,A,218.49,2008,8,28,1.4,0
4,3,A,A,218.49,2008,8,29,6,0
4,3,A,A,218.49,2008,8,30,40,65
5,3,A,A,218.61,2008,8,4,13,10
5,3,A,A,218.61,2008,8,8,5,0
5,3,A,A,218.61,2008,8,10,17.4,0
5,3,A,A,218.61,2008,8,13,9.6,0
5,3,A,A,218.61,2008,8,15,24.6,10
5,3,A,A,218.61,2008,8,24,13.6,0
5,3,A,A,218.61,2008,8,28,1.4,0
5,3,A,A,218.61,2008,8,29,6,0
5,3,A,A,218.61,2008,8,30,40,70
6,3,A,C,218.03,2008,8,4,13,10
6,3,A,C,218.03,2008,8,8,5,0
6,3,A,C,218.03,2008,8,10,17.4,0
6,3,A,C,218.03,2008,8,13,9.6,0
6,3,A,C,218.03,2008,8,15,24.6,10
6,3,A,C,218.03,2008,8,24,13.6,0
6,3,A,C,218.03,2008,8,28,1.4,0
6,3,A,C,218.03,2008,8,29,6,0
6,3,A,C,218.03,2008,8,30,40,70
7,3,A,A,218.08,2008,8,4,13,10
7,3,A,A,218.08,2008,8,8,5,0
7,3,A,A,218.08,2008,8,10,17.4,0
7,3,A,A,218.08,2008,8,13,9.6,0
7,3,A,A,218.08,2008,8,15,24.6,15
7,3,A,A,218.08,2008,8,24,13.6,0
7,3,A,A,218.08,2008,8,28,1.4,0
7,3,A,A,218.08,2008,8,29,6,0
7,3,A,A,218.08,2008,8,30,40,80
8,3,B,C,217.88,2008,8,4,13,70
8,3,B,C,217.88,2008,8,8,5,10
8,3,B,C,217.88,2008,8,10,17.4,250
8,3,B,C,217.88,2008,8,13,9.6,70
8,3,B,C,217.88,2008,8,15,24.6,720
8,3,B,C,217.88,2008,8,24,13.6,70
8,3,B,C,217.88,2008,8,28,1.4,0
8,3,B,C,217.88,2008,8,29,6,20
8,3,B,C,217.88,2008,8,30,40,6337
9,3,B,C,217.3,2008,8,4,13,30
9,3,B,C,217.3,2008,8,8,5,10
9,3,B,C,217.3,2008,8,10,17.4,120
9,3,B,C,217.3,2008,8,13,9.6,10
9,3,B,C,217.3,2008,8,15,24.6,430
9,3,B,C,217.3,2008,8,24,13.6,30
9,3,B,C,217.3,2008,8,28,1.4,0
9,3,B,C,217.3,2008,8,29,6,10
9,3,B,C,217.3,2008,8,30,40,4586
10,3,B,C,221.45,2008,8,4,13,70
10,3,B,C,221.45,2008,8,8,5,10
10,3,B,C,221.45,2008,8,10,17.4,110
10,3,B,C,221.45,2008,8,13,9.6,30
10,3,B,C,221.45,2008,8,15,24.6,220
10,3,B,C,221.45,2008,8,24,13.6,50
10,3,B,C,221.45,2008,8,28,1.4,0
10,3,B,C,221.45,2008,8,29,6,20
10,3,B,C,221.45,2008,8,30,40,3020
11,3,A,A,220.43,2008,8,4,13,15
11,3,A,A,220.43,2008,8,8,5,0
11,3,A,A,220.43,2008,8,10,17.4,0
11,3,A,A,220.43,2008,8,13,9.6,0
11,3,A,A,220.43,2008,8,15,24.6,40
11,3,A,A,220.43,2008,8,24,13.6,0
11,3,A,A,220.43,2008,8,28,1.4,0
11,3,A,A,220.43,2008,8,29,6,0
11,3,A,A,220.43,2008,8,30,40,100
12,3,A,C,217.49,2008,8,4,13,10
12,3,A,C,217.49,2008,8,8,5,0
12,3,A,C,217.49,2008,8,10,17.4,0
12,3,A,C,217.49,2008,8,13,9.6,0
12,3,A,C,217.49,2008,8,15,24.6,0
12,3,A,C,217.49,2008,8,24,13.6,0
12,3,A,C,217.49,2008,8,28,1.4,0
12,3,A,C,217.49,2008,8,29,6,0
12,3,A,C,217.49,2008,8,30,40,70
13,3,B,A,220.97,2008,8,4,13,10
13,3,B,A,220.97,2008,8,8,5,5
13,3,B,A,220.97,2008,8,10,17.4,30
13,3,B,A,220.97,2008,8,13,9.6,5
13,3,B,A,220.97,2008,8,15,24.6,360
13,3,B,A,220.97,2008,8,24,13.6,20
13,3,B,A,220.97,2008,8,28,1.4,0
13,3,B,A,220.97,2008,8,29,6,5
13,3,B,A,220.97,2008,8,30,40,2017
14,3,B,B,220.95,2008,8,4,13,30
14,3,B,B,220.95,2008,8,8,5,5
14,3,B,B,220.95,2008,8,10,17.4,100
14,3,B,B,220.95,2008,8,13,9.6,10
14,3,B,B,220.95,2008,8,15,24.6,400
14,3,B,B,220.95,2008,8,24,13.6,40
14,3,B,B,220.95,2008,8,28,1.4,0
14,3,B,B,220.95,2008,8,29,6,10
14,3,B,B,220.95,2008,8,30,40,4364
15,3,B,C,219.25,2008,8,4,13,70
15,3,B,C,219.25,2008,8,8,5,10
15,3,B,C,219.25,2008,8,10,17.4,120
15,3,B,C,219.25,2008,8,13,9.6,40
15,3,B,C,219.25,2008,8,15,24.6,420
15,3,B,C,219.25,2008,8,24,13.6,90
15,3,B,C,219.25,2008,8,28,1.4,0
15,3,B,C,219.25,2008,8,29,6,30
15,3,B,C,219.25,2008,8,30,40,4778
1,3,A,C,222.57,2008,9,3,3.6,0
1,3,A,C,222.57,2008,9,6,3.6,0
1,3,A,C,222.57,2008,9,9,35,30
1,3,A,C,222.57,2008,9,11,4,0
1,3,A,C,222.57,2008,9,12,36,60
1,3,A,C,222.57,2008,9,14,5,0
1,3,A,C,222.57,2008,9,16,4,0
1,3,A,C,222.57,2008,9,18,0.4,0
1,3,A,C,222.57,2008,9,21,4,0
1,3,A,C,222.57,2008,9,22,1,0
1,3,A,C,222.57,2008,9,25,10.8,0
1,3,A,C,222.57,2008,9,26,8.6,0
1,3,A,C,222.57,2008,9,28,11,0
1,3,A,C,222.57,2008,9,29,52.4,150
2,3,A,A,219.5,2008,9,3,3.6,0
2,3,A,A,219.5,2008,9,6,3.6,0
2,3,A,A,219.5,2008,9,9,35,40
2,3,A,A,219.5,2008,9,11,4,0
2,3,A,A,219.5,2008,9,12,36,300
2,3,A,A,219.5,2008,9,14,5,0
2,3,A,A,219.5,2008,9,16,4,0
2,3,A,A,219.5,2008,9,18,0.4,0
2,3,A,A,219.5,2008,9,21,4,0
2,3,A,A,219.5,2008,9,22,1,0
2,3,A,A,219.5,2008,9,25,10.8,0
2,3,A,A,219.5,2008,9,26,8.6,0
2,3,A,A,219.5,2008,9,28,11,0
2,3,A,A,219.5,2008,9,29,52.4,1000
3,3,A,A,218.69,2008,9,3,3.6,0
3,3,A,A,218.69,2008,9,6,3.6,0
3,3,A,A,218.69,2008,9,9,35,10
3,3,A,A,218.69,2008,9,11,4,0
3,3,A,A,218.69,2008,9,12,36,70
3,3,A,A,218.69,2008,9,14,5,0
3,3,A,A,218.69,2008,9,16,4,0
3,3,A,A,218.69,2008,9,18,0.4,0
3,3,A,A,218.69,2008,9,21,4,0
3,3,A,A,218.69,2008,9,22,1,0
3,3,A,A,218.69,2008,9,25,10.8,0
3,3,A,A,218.69,2008,9,26,8.6,0
3,3,A,A,218.69,2008,9,28,11,0
3,3,A,A,218.69,2008,9,29,52.4,170
4,3,A,A,218.49,2008,9,3,3.6,0
4,3,A,A,218.49,2008,9,6,3.6,0
4,3,A,A,218.49,2008,9,9,35,10
4,3,A,A,218.49,2008,9,11,4,0
4,3,A,A,218.49,2008,9,12,36,30
4,3,A,A,218.49,2008,9,14,5,0
4,3,A,A,218.49,2008,9,16,4,0
4,3,A,A,218.49,2008,9,18,0.4,0
4,3,A,A,218.49,2008,9,21,4,0
4,3,A,A,218.49,2008,9,22,1,0
4,3,A,A,218.49,2008,9,25,10.8,0
4,3,A,A,218.49,2008,9,26,8.6,0
4,3,A,A,218.49,2008,9,28,11,0
4,3,A,A,218.49,2008,9,29,52.4,270
5,3,A,A,218.61,2008,9,3,3.6,0
5,3,A,A,218.61,2008,9,6,3.6,0
5,3,A,A,218.61,2008,9,9,35,10
5,3,A,A,218.61,2008,9,11,4,0
5,3,A,A,218.61,2008,9,12,36,260
5,3,A,A,218.61,2008,9,14,5,0
5,3,A,A,218.61,2008,9,16,4,0
5,3,A,A,218.61,2008,9,18,0.4,0
5,3,A,A,218.61,2008,9,21,4,0
5,3,A,A,218.61,2008,9,22,1,0
5,3,A,A,218.61,2008,9,25,10.8,0
5,3,A,A,218.61,2008,9,26,8.6,0
5,3,A,A,218.61,2008,9,28,11,0
5,3,A,A,218.61,2008,9,29,52.4,1129
6,3,A,C,218.03,2008,9,3,3.6,0
6,3,A,C,218.03,2008,9,6,3.6,0
6,3,A,C,218.03,2008,9,9,35,10
6,3,A,C,218.03,2008,9,11,4,0
6,3,A,C,218.03,2008,9,12,36,460
6,3,A,C,218.03,2008,9,14,5,0
6,3,A,C,218.03,2008,9,16,4,0
6,3,A,C,218.03,2008,9,18,0.4,0
6,3,A,C,218.03,2008,9,21,4,0
6,3,A,C,218.03,2008,9,22,1,0
6,3,A,C,218.03,2008,9,25,10.8,0
6,3,A,C,218.03,2008,9,26,8.6,0
6,3,A,C,218.03,2008,9,28,11,0
